"Step","clutrr_finetuning_7.5k_encoder_1 - val_accuracy","clutrr_finetuning_7.5k_encoder_1 - val_accuracy__MIN","clutrr_finetuning_7.5k_encoder_1 - val_accuracy__MAX","clutrr_finetuning_7.5k_encoder_0 - val_accuracy","clutrr_finetuning_7.5k_encoder_0 - val_accuracy__MIN","clutrr_finetuning_7.5k_encoder_0 - val_accuracy__MAX","clutrr_finetuning_7.5k_decoder_2 - val_accuracy","clutrr_finetuning_7.5k_decoder_2 - val_accuracy__MIN","clutrr_finetuning_7.5k_decoder_2 - val_accuracy__MAX","clutrr_finetuning_7.5k_decoder_1 - val_accuracy","clutrr_finetuning_7.5k_decoder_1 - val_accuracy__MIN","clutrr_finetuning_7.5k_decoder_1 - val_accuracy__MAX","clutrr_finetuning_7.5k_decoder_0 - val_accuracy","clutrr_finetuning_7.5k_decoder_0 - val_accuracy__MIN","clutrr_finetuning_7.5k_decoder_0 - val_accuracy__MAX","clutrr_finetuning_5k_encoder_2 - val_accuracy","clutrr_finetuning_5k_encoder_2 - val_accuracy__MIN","clutrr_finetuning_5k_encoder_2 - val_accuracy__MAX","clutrr_finetuning_5k_encoder_1 - val_accuracy","clutrr_finetuning_5k_encoder_1 - val_accuracy__MIN","clutrr_finetuning_5k_encoder_1 - val_accuracy__MAX","clutrr_finetuning_5k_encoder_0 - val_accuracy","clutrr_finetuning_5k_encoder_0 - val_accuracy__MIN","clutrr_finetuning_5k_encoder_0 - val_accuracy__MAX","clutrr_finetuning_5k_decoder_2 - val_accuracy","clutrr_finetuning_5k_decoder_2 - val_accuracy__MIN","clutrr_finetuning_5k_decoder_2 - val_accuracy__MAX","clutrr_finetuning_5k_decoder_1 - val_accuracy","clutrr_finetuning_5k_decoder_1 - val_accuracy__MIN","clutrr_finetuning_5k_decoder_1 - val_accuracy__MAX","clutrr_finetuning_5k_decoder_0 - val_accuracy","clutrr_finetuning_5k_decoder_0 - val_accuracy__MIN","clutrr_finetuning_5k_decoder_0 - val_accuracy__MAX","clutrr_finetuning_2.5k_encoder_2 - val_accuracy","clutrr_finetuning_2.5k_encoder_2 - val_accuracy__MIN","clutrr_finetuning_2.5k_encoder_2 - val_accuracy__MAX","clutrr_finetuning_2.5k_encoder_1 - val_accuracy","clutrr_finetuning_2.5k_encoder_1 - val_accuracy__MIN","clutrr_finetuning_2.5k_encoder_1 - val_accuracy__MAX","clutrr_finetuning_2.5k_encoder_0 - val_accuracy","clutrr_finetuning_2.5k_encoder_0 - val_accuracy__MIN","clutrr_finetuning_2.5k_encoder_0 - val_accuracy__MAX","clutrr_finetuning_2.5k_decoder_2 - val_accuracy","clutrr_finetuning_2.5k_decoder_2 - val_accuracy__MIN","clutrr_finetuning_2.5k_decoder_2 - val_accuracy__MAX","clutrr_finetuning_2.5k_decoder_1 - val_accuracy","clutrr_finetuning_2.5k_decoder_1 - val_accuracy__MIN","clutrr_finetuning_2.5k_decoder_1 - val_accuracy__MAX","clutrr_finetuning_2.5k_decoder_0 - val_accuracy","clutrr_finetuning_2.5k_decoder_0 - val_accuracy__MIN","clutrr_finetuning_2.5k_decoder_0 - val_accuracy__MAX","clutrr_finetuning_1.25k_encoder_2 - val_accuracy","clutrr_finetuning_1.25k_encoder_2 - val_accuracy__MIN","clutrr_finetuning_1.25k_encoder_2 - val_accuracy__MAX","clutrr_finetuning_1.25k_encoder_1 - val_accuracy","clutrr_finetuning_1.25k_encoder_1 - val_accuracy__MIN","clutrr_finetuning_1.25k_encoder_1 - val_accuracy__MAX","clutrr_finetuning_1.25k_encoder_0 - val_accuracy","clutrr_finetuning_1.25k_encoder_0 - val_accuracy__MIN","clutrr_finetuning_1.25k_encoder_0 - val_accuracy__MAX","clutrr_finetuning_1.25k_decoder_2 - val_accuracy","clutrr_finetuning_1.25k_decoder_2 - val_accuracy__MIN","clutrr_finetuning_1.25k_decoder_2 - val_accuracy__MAX","clutrr_finetuning_1.25k_decoder_1 - val_accuracy","clutrr_finetuning_1.25k_decoder_1 - val_accuracy__MIN","clutrr_finetuning_1.25k_decoder_1 - val_accuracy__MAX","clutrr_finetuning_1.25k_decoder_0 - val_accuracy","clutrr_finetuning_1.25k_decoder_0 - val_accuracy__MIN","clutrr_finetuning_1.25k_decoder_0 - val_accuracy__MAX","clutrr_finetuning_10k_encoder_2 - val_accuracy","clutrr_finetuning_10k_encoder_2 - val_accuracy__MIN","clutrr_finetuning_10k_encoder_2 - val_accuracy__MAX","clutrr_finetuning_10k_encoder_1 - val_accuracy","clutrr_finetuning_10k_encoder_1 - val_accuracy__MIN","clutrr_finetuning_10k_encoder_1 - val_accuracy__MAX","clutrr_finetuning_10k_encoder_0 - val_accuracy","clutrr_finetuning_10k_encoder_0 - val_accuracy__MIN","clutrr_finetuning_10k_encoder_0 - val_accuracy__MAX","clutrr_finetuning_10k_decoder_2 - val_accuracy","clutrr_finetuning_10k_decoder_2 - val_accuracy__MIN","clutrr_finetuning_10k_decoder_2 - val_accuracy__MAX","clutrr_finetuning_10k_decoder_1 - val_accuracy","clutrr_finetuning_10k_decoder_1 - val_accuracy__MIN","clutrr_finetuning_10k_decoder_1 - val_accuracy__MAX","clutrr_finetuning_10k_decoder_0 - val_accuracy","clutrr_finetuning_10k_decoder_0 - val_accuracy__MIN","clutrr_finetuning_10k_decoder_0 - val_accuracy__MAX"
"550","0.708910188143415","0.708910188143415","0.708910188143415","0.724174653887114","0.724174653887114","0.724174653887114","0.7596734114306","0.7596734114306","0.7596734114306","0.7135250266240681","0.7135250266240681","0.7135250266240681","0.7373091941782037","0.7373091941782037","0.7373091941782037","0.6616968406105787","0.6616968406105787","0.6616968406105787","0.6542421015264466","0.6542421015264466","0.6542421015264466","0.6435924742634008","0.6435924742634008","0.6435924742634008","0.648207312744054","0.648207312744054","0.648207312744054","0.6474973375931843","0.6474973375931843","0.6474973375931843","0.6514022009229677","0.6514022009229677","0.6514022009229677","0.4160454384096557","0.4160454384096557","0.4160454384096557","0.42847000354987574","0.42847000354987574","0.42847000354987574","0.4053958111466099","0.4053958111466099","0.4053958111466099","0.4139155129570465","0.4139155129570465","0.4139155129570465","0.4160454384096557","0.4160454384096557","0.4160454384096557","0.4249201277955272","0.4249201277955272","0.4249201277955272","0.4014909478168264","0.4014909478168264","0.4014909478168264","0.3954561590344338","0.3954561590344338","0.3954561590344338","0.3933262335818246","0.3933262335818246","0.3933262335818246","0.41249556265530707","0.41249556265530707","0.41249556265530707","0.40752573659921904","0.40752573659921904","0.40752573659921904","0.41178558750443733","0.41178558750443733","0.41178558750443733","0.8477103301384451","0.8477103301384451","0.8477103301384451","0.8697195598154065","0.8697195598154065","0.8697195598154065","0.8832090876819312","0.8832090876819312","0.8832090876819312","0.8611998580049698","0.8611998580049698","0.8611998580049698","0.8775292864749734","0.8775292864749734","0.8775292864749734","0.8867589634362797","0.8867589634362797","0.8867589634362797"
"600","0.7486687965921193","0.7486687965921193","0.7486687965921193","0.7539936102236422","0.7539936102236422","0.7539936102236422","0.7649982250621228","0.7649982250621228","0.7649982250621228","0.7362442314518992","0.7362442314518992","0.7362442314518992","0.7479588214412496","0.7479588214412496","0.7479588214412496","0.6620518281860135","0.6620518281860135","0.6620518281860135","0.6677316293929713","0.6677316293929713","0.6677316293929713","0.6592119275825347","0.6592119275825347","0.6592119275825347","0.6467873624423145","0.6467873624423145","0.6467873624423145","0.6588569400070997","0.6588569400070997","0.6588569400070997","0.6478523251686191","0.6478523251686191","0.6478523251686191","0.4096556620518282","0.4096556620518282","0.4096556620518282","0.41782037628682994","0.41782037628682994","0.41782037628682994","0.3961661341853035","0.3961661341853035","0.3961661341853035","0.42314518991835287","0.42314518991835287","0.42314518991835287","0.42314518991835287","0.42314518991835287","0.42314518991835287","0.4263400780972666","0.4263400780972666","0.4263400780972666","0.40610578629747957","0.40610578629747957","0.40610578629747957","0.3943911963081292","0.3943911963081292","0.3943911963081292","0.39261625843095493","0.39261625843095493","0.39261625843095493","0.41782037628682994","0.41782037628682994","0.41782037628682994","0.41249556265530707","0.41249556265530707","0.41249556265530707","0.4103656372026979","0.4103656372026979","0.4103656372026979","0.8938587149449769","0.8938587149449769","0.8938587149449769","0.8832090876819312","0.8832090876819312","0.8832090876819312","0.8800141995030174","0.8800141995030174","0.8800141995030174","0.8984735534256301","0.8984735534256301","0.8984735534256301","0.88604898828541","0.88604898828541","0.88604898828541","0.8974085906993255","0.8974085906993255","0.8974085906993255"
"650","0.7557685481008165","0.7557685481008165","0.7557685481008165","0.7600283990060348","0.7600283990060348","0.7600283990060348","0.7664181753638623","0.7664181753638623","0.7664181753638623","0.7337593184238551","0.7337593184238551","0.7337593184238551","0.7713880014199503","0.7713880014199503","0.7713880014199503","0.6638267660631878","0.6638267660631878","0.6638267660631878","0.6716364927227547","0.6716364927227547","0.6716364927227547","0.6712815051473199","0.6712815051473199","0.6712815051473199","0.6624068157614483","0.6624068157614483","0.6624068157614483","0.6510472133475328","0.6510472133475328","0.6510472133475328","0.6592119275825347","0.6592119275825347","0.6592119275825347","0.4039758608448704","0.4039758608448704","0.4039758608448704","0.4142705005324814","0.4142705005324814","0.4142705005324814","0.40894568690095845","0.40894568690095845","0.40894568690095845","0.41817536386226484","0.41817536386226484","0.41817536386226484","0.4235001774937877","0.4235001774937877","0.4235001774937877","0.41214057507987223","0.41214057507987223","0.41214057507987223","0.3997160099396521","0.3997160099396521","0.3997160099396521","0.40184593539226127","0.40184593539226127","0.40184593539226127","0.41214057507987223","0.41214057507987223","0.41214057507987223","0.3990060347887824","0.3990060347887824","0.3990060347887824","0.4128505502307419","0.4128505502307419","0.4128505502307419","0.4114305999290025","0.4114305999290025","0.4114305999290025","0.9034433794817182","0.9034433794817182","0.9034433794817182","0.8945686900958466","0.8945686900958466","0.8945686900958466","0.8906638267660631","0.8906638267660631","0.8906638267660631","0.8849840255591054","0.8849840255591054","0.8849840255591054","0.9048633297834576","0.9048633297834576","0.9048633297834576","0.8878239261625843","0.8878239261625843","0.8878239261625843"
"700","0.7625133120340788","0.7625133120340788","0.7625133120340788","0.7653532126375577","0.7653532126375577","0.7653532126375577","0.7791977280795173","0.7791977280795173","0.7791977280795173","0.7809726659566916","0.7809726659566916","0.7809726659566916","0.774582889598864","0.774582889598864","0.774582889598864","0.670926517571885","0.670926517571885","0.670926517571885","0.6727014554490592","0.6727014554490592","0.6727014554490592","0.6577919772807952","0.6577919772807952","0.6577919772807952","0.6538871139510117","0.6538871139510117","0.6538871139510117","0.6553070642527512","0.6553070642527512","0.6553070642527512","0.6624068157614483","0.6624068157614483","0.6624068157614483","0.4103656372026979","0.4103656372026979","0.4103656372026979","0.4291799787007455","0.4291799787007455","0.4291799787007455","0.4114305999290025","0.4114305999290025","0.4114305999290025","0.41995030173943915","0.41995030173943915","0.41995030173943915","0.41995030173943915","0.41995030173943915","0.41995030173943915","0.4263400780972666","0.4263400780972666","0.4263400780972666","0.3876464323748669","0.3876464323748669","0.3876464323748669","0.39261625843095493","0.39261625843095493","0.39261625843095493","0.3947461838835641","0.3947461838835641","0.3947461838835641","0.40717074902378414","0.40717074902378414","0.40717074902378414","0.41072062477813276","0.41072062477813276","0.41072062477813276","0.4146254881079162","0.4146254881079162","0.4146254881079162","0.8977635782747604","0.8977635782747604","0.8977635782747604","0.9034433794817182","0.9034433794817182","0.9034433794817182","0.9144479943201987","0.9144479943201987","0.9144479943201987","0.9002484913028044","0.9002484913028044","0.9002484913028044","0.916577919772808","0.916577919772808","0.916577919772808","0.9116080937167199","0.9116080937167199","0.9116080937167199"
"750","0.7809726659566916","0.7809726659566916","0.7809726659566916","0.7831025914093007","0.7831025914093007","0.7831025914093007","0.7699680511182109","0.7699680511182109","0.7699680511182109","0.7838125665601704","0.7838125665601704","0.7838125665601704","0.7770678026269081","0.7770678026269081","0.7770678026269081","0.6851260205892794","0.6851260205892794","0.6851260205892794","0.6847710330138446","0.6847710330138446","0.6847710330138446","0.6847710330138446","0.6847710330138446","0.6847710330138446","0.6677316293929713","0.6677316293929713","0.6677316293929713","0.6464323748668797","0.6464323748668797","0.6464323748668797","0.6705715299964501","0.6705715299964501","0.6705715299964501","0.4085906993255236","0.4085906993255236","0.4085906993255236","0.4245651402200923","0.4245651402200923","0.4245651402200923","0.410010649627263","0.410010649627263","0.410010649627263","0.4298899538516152","0.4298899538516152","0.4298899538516152","0.41995030173943915","0.41995030173943915","0.41995030173943915","0.43024494142705005","0.43024494142705005","0.43024494142705005","0.405040823571175","0.405040823571175","0.405040823571175","0.3997160099396521","0.3997160099396521","0.3997160099396521","0.4053958111466099","0.4053958111466099","0.4053958111466099","0.41356052538161164","0.41356052538161164","0.41356052538161164","0.405040823571175","0.405040823571175","0.405040823571175","0.40752573659921904","0.40752573659921904","0.40752573659921904","0.9233226837060703","0.9233226837060703","0.9233226837060703","0.9187078452254172","0.9187078452254172","0.9187078452254172","0.933972310969116","0.933972310969116","0.933972310969116","0.916577919772808","0.916577919772808","0.916577919772808","0.9112531061412851","0.9112531061412851","0.9112531061412851","0.9272275470358537","0.9272275470358537","0.9272275470358537"
"800","0.7451189208377706","0.7451189208377706","0.7451189208377706","0.7756478523251686","0.7756478523251686","0.7756478523251686","0.7784877529286475","0.7784877529286475","0.7784877529286475","0.7653532126375577","0.7653532126375577","0.7653532126375577","0.7735179268725595","0.7735179268725595","0.7735179268725595","0.6801561945331913","0.6801561945331913","0.6801561945331913","0.6858359957401491","0.6858359957401491","0.6858359957401491","0.6805111821086262","0.6805111821086262","0.6805111821086262","0.6620518281860135","0.6620518281860135","0.6620518281860135","0.6648917287894923","0.6648917287894923","0.6648917287894923","0.6716364927227547","0.6716364927227547","0.6716364927227547","0.40752573659921904","0.40752573659921904","0.40752573659921904","0.41711040113596026","0.41711040113596026","0.41711040113596026","0.3752218672346468","0.3752218672346468","0.3752218672346468","0.42421015264465745","0.42421015264465745","0.42421015264465745","0.4174653887113951","0.4174653887113951","0.4174653887113951","0.4220802271920483","0.4220802271920483","0.4220802271920483","0.40752573659921904","0.40752573659921904","0.40752573659921904","0.402555910543131","0.402555910543131","0.402555910543131","0.39226127085552004","0.39226127085552004","0.39226127085552004","0.4096556620518282","0.4096556620518282","0.4096556620518282","0.3990060347887824","0.3990060347887824","0.3990060347887824","0.40610578629747957","0.40610578629747957","0.40610578629747957","0.931487397941072","0.931487397941072","0.931487397941072","0.9336173233936812","0.9336173233936812","0.9336173233936812","0.9410720624778133","0.9410720624778133","0.9410720624778133","0.9133830315938942","0.9133830315938942","0.9133830315938942","0.9233226837060703","0.9233226837060703","0.9233226837060703","0.9236776712815051","0.9236776712815051","0.9236776712815051"
"850","0.8022719204827831","0.8022719204827831","0.8022719204827831","0.7760028399006035","0.7760028399006035","0.7760028399006035","0.8058217962371317","0.8058217962371317","0.8058217962371317","0.7997870074547391","0.7997870074547391","0.7997870074547391","0.7859424920127795","0.7859424920127795","0.7859424920127795","0.6741214057507987","0.6741214057507987","0.6741214057507987","0.673411430599929","0.673411430599929","0.673411430599929","0.6808661696840611","0.6808661696840611","0.6808661696840611","0.6631167909123181","0.6631167909123181","0.6631167909123181","0.6673766418175364","0.6673766418175364","0.6673766418175364","0.6666666666666666","0.6666666666666666","0.6666666666666666","0.4043308484203053","0.4043308484203053","0.4043308484203053","0.41995030173943915","0.41995030173943915","0.41995030173943915","0.41072062477813276","0.41072062477813276","0.41072062477813276","0.42598509052183176","0.42598509052183176","0.42598509052183176","0.4217252396166134","0.4217252396166134","0.4217252396166134","0.4188853390131345","0.4188853390131345","0.4188853390131345","0.4022009229676961","0.4022009229676961","0.4022009229676961","0.387291444799432","0.387291444799432","0.387291444799432","0.3965211217607384","0.3965211217607384","0.3965211217607384","0.40042598509052185","0.40042598509052185","0.40042598509052185","0.4043308484203053","0.4043308484203053","0.4043308484203053","0.4132055378061768","0.4132055378061768","0.4132055378061768","0.9357472488462903","0.9357472488462903","0.9357472488462903","0.9474618388356407","0.9474618388356407","0.9474618388356407","0.941782037628683","0.941782037628683","0.941782037628683","0.9357472488462903","0.9357472488462903","0.9357472488462903","0.9282925097621584","0.9282925097621584","0.9282925097621584","0.9329073482428115","0.9329073482428115","0.9329073482428115"
"900","0.7806176783812566","0.7806176783812566","0.7806176783812566","0.8065317713880015","0.8065317713880015","0.8065317713880015","0.805111821086262","0.805111821086262","0.805111821086262","0.7955271565495208","0.7955271565495208","0.7955271565495208","0.7788427405040823","0.7788427405040823","0.7788427405040823","0.6940007099751508","0.6940007099751508","0.6940007099751508","0.6780262690805822","0.6780262690805822","0.6780262690805822","0.6851260205892794","0.6851260205892794","0.6851260205892794","0.6730564430244942","0.6730564430244942","0.6730564430244942","0.6748313809016684","0.6748313809016684","0.6748313809016684","0.6719914802981896","0.6719914802981896","0.6719914802981896","0.4139155129570465","0.4139155129570465","0.4139155129570465","0.4164004259850905","0.4164004259850905","0.4164004259850905","0.410010649627263","0.410010649627263","0.410010649627263","0.4132055378061768","0.4132055378061768","0.4132055378061768","0.4185303514376997","0.4185303514376997","0.4185303514376997","0.4164004259850905","0.4164004259850905","0.4164004259850905","0.37735179268725594","0.37735179268725594","0.37735179268725594","0.3972310969116081","0.3972310969116081","0.3972310969116081","0.4078807241746539","0.4078807241746539","0.4078807241746539","0.40717074902378414","0.40717074902378414","0.40717074902378414","0.40894568690095845","0.40894568690095845","0.40894568690095845","0.3951011714589989","0.3951011714589989","0.3951011714589989","0.9460418885339014","0.9460418885339014","0.9460418885339014","0.934327298544551","0.934327298544551","0.934327298544551","0.9524316648917288","0.9524316648917288","0.9524316648917288","0.9421370252041179","0.9421370252041179","0.9421370252041179","0.9361022364217252","0.9361022364217252","0.9361022364217252","0.9371671991480298","0.9371671991480298","0.9371671991480298"
"950","0.8061767838125665","0.8061767838125665","0.8061767838125665","0.8132765353212638","0.8132765353212638","0.8132765353212638","0.8061767838125665","0.8061767838125665","0.8061767838125665","0.7926872559460418","0.7926872559460418","0.7926872559460418","0.7887823926162584","0.7887823926162584","0.7887823926162584","0.6890308839190629","0.6890308839190629","0.6890308839190629","0.6865459708910188","0.6865459708910188","0.6865459708910188","0.6950656727014555","0.6950656727014555","0.6950656727014555","0.665956691515797","0.665956691515797","0.665956691515797","0.6631167909123181","0.6631167909123181","0.6631167909123181","0.6723464678736244","0.6723464678736244","0.6723464678736244","0.41214057507987223","0.41214057507987223","0.41214057507987223","0.41498047568335106","0.41498047568335106","0.41498047568335106","0.4057507987220447","0.4057507987220447","0.4057507987220447","0.4249201277955272","0.4249201277955272","0.4249201277955272","0.4323748668796592","0.4323748668796592","0.4323748668796592","0.4298899538516152","0.4298899538516152","0.4298899538516152","0.387291444799432","0.387291444799432","0.387291444799432","0.39865104721334754","0.39865104721334754","0.39865104721334754","0.3979410720624778","0.3979410720624778","0.3979410720624778","0.4039758608448704","0.4039758608448704","0.4039758608448704","0.41214057507987223","0.41214057507987223","0.41214057507987223","0.41356052538161164","0.41356052538161164","0.41356052538161164","0.9538516151934683","0.9538516151934683","0.9538516151934683","0.9478168264110756","0.9478168264110756","0.9478168264110756","0.946751863684771","0.946751863684771","0.946751863684771","0.9318423855165069","0.9318423855165069","0.9318423855165069","0.9385871494497693","0.9385871494497693","0.9385871494497693","0.916222932197373","0.916222932197373","0.916222932197373"
"1000","0.8129215477458289","0.8129215477458289","0.8129215477458289","0.7884274050408235","0.7884274050408235","0.7884274050408235","0.7866524671636492","0.7866524671636492","0.7866524671636492","0.7969471068512602","0.7969471068512602","0.7969471068512602","0.7990770323038694","0.7990770323038694","0.7990770323038694","0.6737664181753639","0.6737664181753639","0.6737664181753639","0.6730564430244942","0.6730564430244942","0.6730564430244942","0.6922257720979765","0.6922257720979765","0.6922257720979765","0.6847710330138446","0.6847710330138446","0.6847710330138446","0.6826411075612353","0.6826411075612353","0.6826411075612353","0.6805111821086262","0.6805111821086262","0.6805111821086262","0.420305289314874","0.420305289314874","0.420305289314874","0.40894568690095845","0.40894568690095845","0.40894568690095845","0.4068157614483493","0.4068157614483493","0.4068157614483493","0.40113596024139153","0.40113596024139153","0.40113596024139153","0.4206602768903088","0.4206602768903088","0.4206602768903088","0.42882499112531064","0.42882499112531064","0.42882499112531064","0.39581114660986866","0.39581114660986866","0.39581114660986866","0.405040823571175","0.405040823571175","0.405040823571175","0.4022009229676961","0.4022009229676961","0.4022009229676961","0.4053958111466099","0.4053958111466099","0.4053958111466099","0.40752573659921904","0.40752573659921904","0.40752573659921904","0.4114305999290025","0.4114305999290025","0.4114305999290025","0.9506567270145545","0.9506567270145545","0.9506567270145545","0.9513667021654242","0.9513667021654242","0.9513667021654242","0.9591764288249911","0.9591764288249911","0.9591764288249911","0.9456869009584664","0.9456869009584664","0.9456869009584664","0.9506567270145545","0.9506567270145545","0.9506567270145545","0.9361022364217252","0.9361022364217252","0.9361022364217252"
"1050","0.7990770323038694","0.7990770323038694","0.7990770323038694","0.8235711750088747","0.8235711750088747","0.8235711750088747","0.8115015974440895","0.8115015974440895","0.8115015974440895","0.802626908058218","0.802626908058218","0.802626908058218","0.7926872559460418","0.7926872559460418","0.7926872559460418","0.6858359957401491","0.6858359957401491","0.6858359957401491","0.6716364927227547","0.6716364927227547","0.6716364927227547","0.6595669151579695","0.6595669151579695","0.6595669151579695","0.6705715299964501","0.6705715299964501","0.6705715299964501","0.6847710330138446","0.6847710330138446","0.6847710330138446","0.6577919772807952","0.6577919772807952","0.6577919772807952","0.405040823571175","0.405040823571175","0.405040823571175","0.41711040113596026","0.41711040113596026","0.41711040113596026","0.4103656372026979","0.4103656372026979","0.4103656372026979","0.41995030173943915","0.41995030173943915","0.41995030173943915","0.42421015264465745","0.42421015264465745","0.42421015264465745","0.4245651402200923","0.4245651402200923","0.4245651402200923","0.4036208732694356","0.4036208732694356","0.4036208732694356","0.4103656372026979","0.4103656372026979","0.4103656372026979","0.4142705005324814","0.4142705005324814","0.4142705005324814","0.41072062477813276","0.41072062477813276","0.41072062477813276","0.4110756123535676","0.4110756123535676","0.4110756123535676","0.4103656372026979","0.4103656372026979","0.4103656372026979","0.9460418885339014","0.9460418885339014","0.9460418885339014","0.9655662051828185","0.9655662051828185","0.9655662051828185","0.9559815406460774","0.9559815406460774","0.9559815406460774","0.9471068512602059","0.9471068512602059","0.9471068512602059","0.9471068512602059","0.9471068512602059","0.9471068512602059","0.9481718139865105","0.9481718139865105","0.9481718139865105"
"1100","0.8299609513667021","0.8299609513667021","0.8299609513667021","0.8093716719914803","0.8093716719914803","0.8093716719914803","0.8104366347177849","0.8104366347177849","0.8104366347177849","0.8022719204827831","0.8022719204827831","0.8022719204827831","0.8129215477458289","0.8129215477458289","0.8129215477458289","0.6964856230031949","0.6964856230031949","0.6964856230031949","0.6858359957401491","0.6858359957401491","0.6858359957401491","0.6968406105786298","0.6968406105786298","0.6968406105786298","0.6844160454384096","0.6844160454384096","0.6844160454384096","0.6677316293929713","0.6677316293929713","0.6677316293929713","0.6762513312034079","0.6762513312034079","0.6762513312034079","0.41498047568335106","0.41498047568335106","0.41498047568335106","0.40291089811856584","0.40291089811856584","0.40291089811856584","0.40894568690095845","0.40894568690095845","0.40894568690095845","0.4053958111466099","0.4053958111466099","0.4053958111466099","0.4132055378061768","0.4132055378061768","0.4132055378061768","0.420305289314874","0.420305289314874","0.420305289314874","0.40042598509052185","0.40042598509052185","0.40042598509052185","0.402555910543131","0.402555910543131","0.402555910543131","0.41782037628682994","0.41782037628682994","0.41782037628682994","0.4146254881079162","0.4146254881079162","0.4146254881079162","0.4146254881079162","0.4146254881079162","0.4146254881079162","0.4132055378061768","0.4132055378061768","0.4132055378061768","0.9566915157969471","0.9566915157969471","0.9566915157969471","0.9456869009584664","0.9456869009584664","0.9456869009584664","0.9563365282215123","0.9563365282215123","0.9563365282215123","0.9524316648917288","0.9524316648917288","0.9524316648917288","0.9506567270145545","0.9506567270145545","0.9506567270145545","0.9588214412495563","0.9588214412495563","0.9588214412495563"
